#,Thermostat,identifier,531605445508
#,Thermostat,name,Pool House Thermostat
#,Start,date,2026-03-05
#,End,date,2026-03-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Pool House Back Bed (F),Pool House Back Bed2
2026-03-07,08:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.2,77,75.5,0,270,0,300,,70.2,77,0,4,73,868,742,102132,75.2,0,
2026-03-07,08:10:00,auto,compressorCoolOff,auto,Home,70,64,69.3,77,75.5,0,0,0,15,,69.2,77,0,4,80,1019,814,102139,75,0,
2026-03-07,08:15:00,auto,compressorCoolOff,auto,Home,70,64,69.4,78,75.5,0,0,0,0,,69.3,78,1,4,80,998,804,102145,75,0,
2026-03-07,08:20:00,auto,compressorCoolOff,auto,Home,70,64,70.1,77,75.5,0,210,0,210,,70.1,77,0,4,76,921,768,102149,75.1,0,
2026-03-07,08:25:00,auto,compressorCoolStage1On,auto,Home,70,64,69.6,76,75.5,0,90,0,135,,69.6,76,0,4,81,1027,816,102152,75.1,0,
2026-03-07,08:30:00,auto,compressorCoolOff,auto,Home,70,64,69.3,76,75.6,0,0,0,0,,69.3,76,0,4,84,1097,845,102157,75.1,0,
2026-03-07,08:35:00,auto,compressorCoolOff,auto,Home,70,64,70,76,75.6,0,135,0,135,,70,76,0,4,78,962,788,102167,75.2,0,
2026-03-07,08:40:00,auto,compressorCoolStage1On,auto,Home,70,64,69.9,76,75.6,0,165,0,210,,69.9,76,0,4,78,967,789,102176,75.3,0,
2026-03-07,08:45:00,auto,compressorCoolOff,auto,Home,70,64,69.2,78,75.6,0,0,0,0,,69,78,0,4,80,1006,808,102189,75.2,0,
2026-03-07,08:50:00,auto,compressorCoolOff,auto,Home,70,64,70.2,78,75.6,0,195,0,195,0.1,69.5,78,0,4,75,892,754,102196,75.2,0,
2026-03-07,08:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,77,75.6,0,180,0,225,0.2,69.4,77,1,4,71,832,724,102205,75.2,0,
2026-03-07,09:00:00,auto,compressorCoolOff,auto,Home,70,64,69.3,76,76,0,0,0,0,,69.2,76,1,4,77,947,781,102207,75,0,
2026-03-07,09:05:00,auto,compressorCoolOff,auto,Home,70,64,69.9,76,76,0,90,0,90,,69.9,76,1,4,71,827,721,102211,75,0,
2026-03-07,09:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,76,76,0,300,0,300,,70.3,76,0,4,66,736,640,102214,75,0,
2026-03-07,09:15:00,auto,compressorCoolStage1On,auto,Home,70,64,69.8,75,76,0,90,0,135,,69.8,75,0,4,72,833,724,102216,74.7,0,
2026-03-07,09:20:00,auto,compressorCoolOff,auto,Home,70,64,69.5,75,76,0,0,0,0,,69.5,75,0,4,78,962,788,102219,74.4,0,
2026-03-07,09:25:00,auto,compressorCoolOff,auto,Home,70,64,70.2,75,76,0,210,0,210,,70.2,75,0,4,72,846,731,102222,74.3,0,
2026-03-07,09:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,74,76.3,0,285,0,300,,70.3,74,0,4,70,798,706,102225,74.4,0,
2026-03-07,09:35:00,auto,compressorCoolOff,auto,Home,70,64,69.5,74,76.3,0,0,0,30,,69.5,74,0,4,75,907,761,102226,74.1,0,
2026-03-07,09:40:00,auto,compressorCoolOff,auto,Home,70,64,69.9,73,76.3,0,105,0,105,0.1,69.6,73,0,4,79,980,796,102222,74,0,
2026-03-07,09:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.6,74,76.3,0,300,0,300,0.2,70,74,0,4,71,812,713,102225,73.9,0,
2026-03-07,09:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,74,76.3,0,300,0,300,0.3,69.5,74,0,4,75,907,762,102228,73.8,0,
2026-03-07,09:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70,73,76.3,0,165,0,210,0.5,68.8,73,0,4,81,1026,815,102228,73.5,0,
2026-03-07,10:00:00,auto,compressorCoolOff,auto,Home,70,64,69.6,70,76.7,0,0,0,0,0.9,68.5,70,0,4,91,1304,922,102231,73.3,0,
2026-03-07,10:05:00,auto,compressorCoolOff,auto,Home,70,64,70.3,72,76.7,0,255,0,255,0.7,69.1,72,0,4,82,1058,827,102234,73.3,0,
2026-03-07,10:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,73,76.7,0,300,0,300,0.6,69.1,73,0,4,77,940,778,102232,73.3,0,
2026-03-07,10:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,74,76.7,0,165,0,210,0.6,68.6,74,0,4,80,1001,806,102231,73.1,0,
2026-03-07,10:20:00,auto,compressorCoolOff,auto,Home,70,64,69.6,71,76.7,0,0,0,0,0.9,68.2,71,0,4,86,1169,872,102226,73,0,
2026-03-07,10:25:00,auto,compressorCoolOff,auto,Home,70,64,70.1,71,76.7,0,165,0,165,0.8,68.8,71,0,4,85,1125,855,102224,73.1,0,
2026-03-07,10:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,72,76.7,0,300,0,300,0.7,69.3,72,0,4,74,882,749,102220,73.2,0,
2026-03-07,10:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,73,76.7,0,285,0,300,0.6,68.9,73,1,4,76,925,770,102222,73.1,0,
2026-03-07,10:40:00,auto,compressorCoolOff,auto,Home,70,64,69.2,68,76.7,0,0,0,30,1.1,68.3,68,1,4,92,1330,928,102219,73,0,
2026-03-07,10:45:00,auto,compressorCoolOff,auto,Home,70,64,69.5,68,76.7,0,0,0,0,1,68.8,68,0,4,89,1254,904,102222,73.1,0,
2026-03-07,10:50:00,auto,compressorCoolOff,auto,Home,70,64,70.2,69,76.7,0,165,0,165,0.7,69.8,69,0,4,82,1061,828,102222,73.3,0,
2026-03-07,10:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,71,76.7,0,300,0,300,0.3,70.2,71,0,4,71,824,720,102223,73.5,0,
2026-03-07,11:00:00,auto,compressorCoolStage1On,auto,Home,70,64,70,72,77.3,0,165,0,210,0.2,69.7,72,0,4,74,872,745,102227,73.5,0,
2026-03-07,11:05:00,auto,compressorCoolOff,auto,Home,70,64,69,68,77.3,0,0,0,0,0.4,69.3,68,0,4,83,1095,842,102222,73.5,0,
2026-03-07,11:10:00,auto,compressorCoolOff,auto,Home,70,64,69.2,68,77.3,0,0,0,0,0.5,69.7,68,0,4,86,1158,869,102217,73.6,0,
2026-03-07,11:15:00,auto,compressorCoolOff,auto,Home,70,64,70.6,70,77.3,0,225,0,225,0.3,70.5,70,0,4,77,949,778,102212,74,0,
2026-03-07,11:20:00,auto,compressorCoolStage1On,auto,Home,70,64,71.3,72,77.3,0,300,0,300,0.2,70.8,72,0,4,67,756,680,102213,74.2,0,
2026-03-07,11:25:00,auto,compressorCoolStage1On,auto,Home,70,64,71,73,77.3,0,300,0,300,0.3,70.2,73,0,4,68,769,689,102209,74.1,0,
2026-03-07,11:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.8,74,77.3,0,300,0,300,0.5,69.6,74,0,4,70,799,706,102208,74,0,
2026-03-07,11:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,75,77.3,0,300,0,300,0.5,69.1,75,0,4,71,830,723,102205,73.9,0,
2026-03-07,11:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,76,77.3,0,300,0,300,0.6,68.6,76,0,4,73,855,736,102203,73.8,0,
2026-03-07,11:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,76,77.3,0,300,0,300,0.6,68.3,76,0,4,71,828,722,102201,73.7,0,
2026-03-07,11:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.2,76,77.3,0,300,0,300,0.5,68,76,0,4,71,819,717,102195,73.6,0,
2026-03-07,11:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,77,77.3,0,300,0,300,0.5,67.8,77,0,4,71,829,723,102190,73.6,0,
2026-03-07,12:00:00,auto,compressorCoolStage1On,auto,Home,70,64,69.6,73,77.9,0,75,0,120,0.9,67.6,73,0,4,78,985,788,102183,73.5,0,
2026-03-07,12:05:00,auto,compressorCoolOff,auto,Home,70,64,69.2,68,77.9,0,0,0,0,1.3,67.8,68,0,4,97,1498,983,102177,73.5,0,
2026-03-07,12:10:00,auto,compressorCoolOff,auto,Home,70,64,69.7,67,77.9,0,30,0,30,1.4,68.7,67,1,4,95,1429,962,102169,73.8,0,
2026-03-07,12:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70,66,77.9,0,270,0,300,1.4,69.5,66,1,4,90,1265,908,102155,74.2,0,
2026-03-07,12:20:00,auto,compressorCoolOff,auto,Home,70,64,70,65,77.9,0,30,0,45,1.5,69.8,65,1,4,94,1392,950,102152,74.4,0,
2026-03-07,12:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,65,77.9,0,300,0,300,1.3,70.3,65,0,4,91,1282,915,102146,74.6,0,
2026-03-07,12:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70,64,78.3,0,45,0,90,1.4,70.6,64,1,4,97,1476,976,102139,74.9,0,
2026-03-07,12:35:00,auto,compressorCoolOff,auto,Home,70,64,70.2,64,78.3,0,255,0,255,1.1,70.9,64,1,4,93,1370,943,102131,75,0,
2026-03-07,12:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,63,78.3,0,45,0,90,1.1,71.2,63,1,4,95,1430,962,102125,75.3,0,
2026-03-07,12:45:00,auto,compressorCoolOff,auto,Home,70,64,70.5,64,78.3,0,255,0,255,1.1,71.6,64,1,4,94,1396,952,102121,75.4,0,
2026-03-07,12:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,62,78.3,0,150,0,195,1.4,71.7,62,1,4,103,1686,1034,102118,75.6,0,
2026-03-07,12:55:00,auto,compressorCoolOff,auto,Home,70,64,70.8,64,78.3,0,150,0,150,0.9,71.8,64,0,4,98,1529,991,102117,75.7,0,
2026-03-07,13:00:00,auto,compressorCoolStage1On,auto,Home,70,64,70.9,63,78.5,0,300,0,300,1.2,72.1,63,0,4,99,1557,1000,102112,75.8,0,
2026-03-07,13:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,60,78.5,0,300,0,300,1.7,72.1,60,0,4,109,1968,1102,102105,75.9,0,
2026-03-07,13:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70,59,78.5,0,150,0,195,1.9,71.9,59,0,4,117,2323,1176,102099,75.9,0,
2026-03-07,13:15:00,auto,compressorCoolOff,auto,Home,70,64,70.6,62,78.5,0,150,0,150,1.3,71.9,62,0,4,106,1827,1069,102095,75.9,0,
2026-03-07,13:20:00,auto,compressorCoolStage1On,auto,Home,70,64,70.6,62,78.5,0,300,0,300,1.4,72.1,62,0,4,105,1782,1059,102090,76.1,0,
2026-03-07,13:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,59,78.5,0,180,0,225,2.1,71.9,59,0,4,116,2290,1169,102082,76.1,0,
2026-03-07,13:30:00,auto,compressorCoolOff,auto,Home,70,64,71.1,62,78.5,0,120,0,120,1.8,72,62,0,4,112,2078,1126,102075,76.2,0,
2026-03-07,13:35:00,auto,compressorCoolStage1On,auto,Home,70,64,71.4,61,78.5,0,300,0,300,2.1,72.2,61,0,4,111,2040,1118,102066,76.3,0,
2026-03-07,13:40:00,auto,compressorCoolStage1On,auto,Home,70,64,71,59,78.5,0,300,0,300,2.6,72,59,0,4,120,2528,1213,102060,76.4,0,
2026-03-07,13:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.8,58,78.5,0,300,0,300,2.9,71.8,58,0,4,127,2906,1275,102053,76.4,0,
2026-03-07,13:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,57,78.5,0,300,0,300,3.2,71.6,57,0,4,131,3224,1321,102043,76.4,0,
2026-03-07,13:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,57,78.5,0,300,0,300,3.2,71.4,57,0,4,135,3469,1353,102035,76.2,0,
2026-03-07,14:00:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,57,78.6,0,300,0,300,3.1,71.2,57,0,4,136,3599,1370,102022,76,0,
2026-03-07,14:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,57,78.6,0,300,0,300,3.1,71.1,57,0,4,138,3765,1389,102014,76,0,
2026-03-07,14:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70.2,57,78.6,0,300,0,300,3.1,70.9,57,0,4,139,3885,1403,102011,76,0,
2026-03-07,14:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,57,78.6,0,195,0,240,3.1,70.6,57,0,4,140,3961,1412,102010,75.9,0,
2026-03-07,14:20:00,auto,compressorCoolOff,auto,Home,70,64,70.5,59,78.6,0,105,0,105,2.8,70.8,59,0,4,131,3241,1321,102004,75.9,0,
2026-03-07,14:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,59,78.6,0,300,0,300,2.8,71.2,59,0,4,127,2943,1280,101999,76.1,0,
2026-03-07,14:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,57,78.6,0,300,0,300,3.1,71.1,57,1,4,135,3557,1363,101990,76.2,0,
2026-03-07,14:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,57,78.6,0,300,0,300,3,71.1,57,0,4,148,4768,1493,101987,76.2,0,
2026-03-07,14:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,57,78.6,0,210,0,255,2.9,71.1,57,0,4,159,6059,1598,101980,76.2,0,
2026-03-07,14:45:00,auto,compressorCoolOff,auto,Home,70,64,70.4,60,78.6,0,90,0,90,2.3,71.2,60,0,4,155,5502,1555,101973,76.2,0,
2026-03-07,14:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,60,78.6,0,300,0,300,2.2,71.6,60,1,4,156,5690,1569,101967,76.3,0,
2026-03-07,14:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,59,78.6,0,180,0,225,2.1,71.7,59,1,4,174,8478,1745,101962,76.5,0,
2026-03-07,15:00:00,auto,compressorCoolOff,auto,Home,70,64,70.4,61,78.6,0,120,0,120,1.6,72.1,61,0,4,181,9904,1815,101960,76.5,0,
2026-03-07,15:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.9,60,78.6,0,300,0,300,1.8,72.7,60,0,4,186,11235,1870,101958,76.8,0,
2026-03-07,15:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70.6,58,78.6,0,300,0,300,2.1,72.7,58,0,4,196,14005,1968,101956,77,0,
2026-03-07,15:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,57,78.6,0,300,0,300,2.3,72.7,57,1,4,205,17250,2060,101955,77.1,0,
2026-03-07,15:20:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,57,78.6,0,300,0,300,2.5,72.8,57,0,3,213,20802,2142,101953,77.2,0,
2026-03-07,15:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.2,56,78.6,0,300,0,300,2.4,72.6,56,1,3,224,26254,2245,101950,77.2,0,
2026-03-07,15:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,57,78.6,0,60,0,105,2.2,72.6,57,0,3,230,30152,2306,101948,77.1,0,
2026-03-07,15:35:00,auto,compressorCoolOff,auto,Home,70,64,71.1,60,78.6,0,240,0,240,1.8,73,60,1,3,218,23350,2194,101944,77.1,0,
2026-03-07,15:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.8,58,78.6,0,300,0,300,2.2,73,58,0,3,225,27197,2260,101945,77.3,0,
2026-03-07,15:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,57,78.6,0,300,0,300,2.3,72.6,57,0,3,233,32604,2341,101947,77.4,0,
2026-03-07,15:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,57,78.6,0,165,0,210,2.2,72.3,57,0,3,236,35011,2373,101947,77.3,0,
2026-03-07,15:55:00,auto,compressorCoolOff,auto,Home,70,64,70.6,60,78.6,0,135,0,135,1.7,72.3,60,0,3,229,29388,2294,101949,77.3,0,
2026-03-07,16:00:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,60,78.3,0,300,0,300,1.8,72.5,60,0,3,231,31031,2317,101946,77.5,0,
2026-03-07,16:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.2,58,78.3,0,195,0,240,2.1,72.3,58,0,3,248,46118,2492,101943,77.5,0,
2026-03-07,16:10:00,auto,compressorCoolOff,auto,Home,70,64,71,61,78.3,0,105,0,105,1.7,72.3,61,1,3,244,41571,2446,101941,77.5,0,
2026-03-07,16:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70.9,60,78.3,0,300,0,300,1.7,72.5,60,1,3,241,39028,2420,101936,77.6,0,
2026-03-07,16:20:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,59,78.3,0,300,0,300,1.8,72.2,59,1,3,250,47555,2508,101935,77.6,0,
2026-03-07,16:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,60,78.3,0,300,0,300,1.8,72.3,60,1,3,251,48892,2520,101935,77.4,0,
2026-03-07,16:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,60,78.3,0,300,0,300,1.8,72.2,60,1,3,254,52496,2551,101932,77.2,0,
2026-03-07,16:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,60,78.3,0,75,0,120,1.7,72.1,60,1,3,257,55644,2577,101929,77,0,
2026-03-07,16:40:00,auto,compressorCoolOff,auto,Home,70,64,71,63,78.3,0,225,0,225,1.3,72.3,63,1,3,241,39212,2422,101926,77,0,
2026-03-07,16:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.9,62,78.3,0,300,0,300,1.4,72.3,62,1,3,242,40169,2433,101921,77.1,0,
2026-03-07,16:50:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,60,78.3,0,300,0,300,1.7,72.2,60,1,3,247,44265,2475,101916,77,0,
2026-03-07,16:55:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,61,78.3,0,300,0,300,1.6,72.1,61,1,3,244,41402,2446,101914,76.9,0,
2026-03-07,17:00:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,61,78,0,300,0,300,1.6,72.1,61,1,3,240,38422,2414,101911,76.8,0,
2026-03-07,17:05:00,auto,compressorCoolStage1On,auto,Home,70,64,70.3,60,78,0,300,0,300,1.6,72,60,1,3,240,37972,2409,101911,76.7,0,
2026-03-07,17:10:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,60,78,0,210,0,255,1.7,71.8,60,1,3,242,39416,2425,101908,76.7,0,
2026-03-07,17:15:00,auto,compressorCoolOff,auto,Home,70,64,70.1,62,78,0,90,0,90,1.3,71.5,62,0,3,236,34805,2367,101909,76.7,0,
2026-03-07,17:20:00,auto,compressorCoolStage1On,auto,Home,70,64,70,62,78,0,210,0,255,1.5,71.6,62,1,3,232,32015,2332,101903,76.8,0,
2026-03-07,17:25:00,auto,compressorCoolOff,auto,Home,70,64,70.2,63,78,0,90,0,90,1.2,71.5,63,1,3,229,29738,2299,101898,76.9,0,
2026-03-07,17:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.6,63,78,0,300,0,300,1.2,71.9,63,1,3,224,26571,2251,101898,77.1,0,
2026-03-07,17:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,61,78,0,300,0,300,1.5,72,61,1,3,234,33152,2345,101896,77.2,0,
2026-03-07,17:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,61,78,0,300,0,300,1.5,71.9,61,0,3,248,45960,2492,101893,77.1,0,
2026-03-07,17:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,61,78,0,30,0,75,1.6,71.8,61,0,3,251,48681,2517,101894,77,0,
2026-03-07,17:50:00,auto,compressorCoolOff,auto,Home,70,64,70.8,64,78,0,270,0,270,1.1,71.9,64,1,3,238,36406,2387,101894,77,0,
2026-03-07,17:55:00,auto,compressorCoolStage1On,auto,Home,70,64,71.7,68,78,0,300,0,300,0.4,72.2,68,0,3,214,21112,2145,101894,77.1,0,
2026-03-07,18:00:00,auto,compressorCoolStage1On,auto,Home,70,64,72,70,78,0,300,0,300,0.1,72.2,70,1,4,198,14841,1993,101895,77,0,
2026-03-07,18:05:00,auto,compressorCoolStage1On,auto,Home,70,64,71.9,70,78,0,300,0,300,,72,70,1,4,192,12756,1927,101898,76.9,0,
2026-03-07,18:10:00,auto,compressorCoolStage1On,auto,Home,70,64,71.5,70,78,0,300,0,300,0.1,71.7,70,1,4,189,12060,1903,101904,76.7,0,
2026-03-07,18:15:00,auto,compressorCoolStage1On,auto,Home,70,64,70.8,67,78,0,300,0,300,0.5,71.4,67,0,4,193,13071,1937,101911,76.6,0,
2026-03-07,18:20:00,auto,compressorCoolStage1On,auto,Home,70,64,70.4,67,78,0,300,0,300,0.6,71.1,67,0,4,199,15006,1999,101912,76.6,0,
2026-03-07,18:25:00,auto,compressorCoolStage1On,auto,Home,70,64,70.9,70,78,0,300,0,300,0.1,71,70,0,4,191,12666,1923,101910,76.5,0,
2026-03-07,18:30:00,auto,compressorCoolStage1On,auto,Home,70,64,70.8,70,78,0,300,0,300,0.1,71,70,1,4,185,10845,1856,101908,76.5,0,
2026-03-07,18:35:00,auto,compressorCoolStage1On,auto,Home,70,64,70.7,70,78,0,300,0,300,,70.8,70,0,4,184,10639,1847,101901,76.3,0,
2026-03-07,18:40:00,auto,compressorCoolStage1On,auto,Home,70,64,70.5,70,78,0,300,0,300,0.1,70.6,70,0,4,181,9907,1816,101894,76.1,0,
2026-03-07,18:45:00,auto,compressorCoolStage1On,auto,Home,70,64,70.1,69,78,0,270,0,300,0.2,70.4,69,0,4,180,9727,1808,101889,76,0,
2026-03-07,18:50:00,auto,compressorCoolOff,auto,Home,70,64,69.8,68,78,0,0,0,15,0.3,70.2,68,0,4,177,9075,1777,101890,75.9,0,
2026-03-07,18:55:00,auto,compressorCoolOff,auto,Home,70,64,70,68,78,0,270,0,270,0.4,70.4,68,1,4,178,9385,1792,101897,75.9,0,
2026-03-07,19:00:00,auto,compressorCoolStage1On,auto,Home,71.3,64,70,67,76.4,0,60,0,105,0.4,70.5,67,1,4,177,9161,1781,101898,76.1,0,
2026-03-07,19:05:00,auto,compressorCoolOff,hold,Home,73,64,70.4,68,76.4,0,0,0,0,0.3,70.8,68,1,4,172,8100,1727,101898,76.2,0,
2026-03-07,19:10:00,auto,compressorCoolOff,hold,Home,73,64,70.6,66,76.4,0,0,0,0,0.6,71.2,66,1,4,174,8555,1751,101898,76.4,0,
2026-03-07,19:15:00,auto,compressorCoolOff,hold,Home,73,64,71,66,76.4,0,0,0,0,0.7,71.7,66,0,4,172,8153,1730,101902,76.6,0,
2026-03-07,19:20:00,auto,compressorCoolOff,hold,Home,73,64,71.3,65,76.4,0,0,0,0,0.8,72.2,65,1,4,168,7402,1687,101907,77,0,
2026-03-07,19:25:00,auto,compressorCoolOff,hold,Home,73,64,72.1,67,76.4,0,0,0,0,0.6,72.7,67,1,4,160,6218,1609,101914,77.3,0,
2026-03-07,19:30:00,auto,compressorCoolOff,hold,Home,73,64,72.4,67,76.4,0,0,0,0,0.7,73.2,67,0,4,158,5853,1584,101919,77.7,0,
2026-03-07,19:35:00,auto,compressorCoolOff,hold,Home,73,64,72.7,65,76.4,0,0,0,0,0.9,73.7,65,0,4,161,6368,1621,101920,78,0,
2026-03-07,19:40:00,auto,compressorCoolOff,hold,Home,73,64,73,65,76.4,0,165,0,165,1,74,65,0,4,162,6501,1630,101923,78.2,0,
2026-03-07,19:45:00,auto,compressorCoolStage1On,hold,Home,73,64,72.6,63,76.4,0,135,0,285,1.3,74,63,0,4,170,7740,1705,101924,78.4,0,
2026-03-07,19:50:00,auto,compressorCoolOff,hold,Home,73,64,72.8,66,76.4,0,0,0,0,0.8,73.7,66,1,4,166,7124,1670,101930,78.3,0,
2026-03-07,19:55:00,auto,compressorCoolOff,hold,Home,73,64,72.8,65,76.4,0,285,0,285,0.8,73.7,65,1,4,164,6739,1646,101936,78.3,0,
2026-03-07,20:00:00,auto,compressorCoolStage1On,hold,Home,73,64,72.4,63,75.9,0,15,0,60,1.2,73.7,63,1,4,171,7944,1718,101943,78.3,0,
2026-03-07,20:05:00,auto,compressorCoolOff,hold,Home,72.4,64,72.7,64,75.9,0,165,0,165,1,73.8,64,1,4,167,7220,1676,101956,78.3,0,
2026-03-07,20:10:00,auto,compressorCoolStage1On,hold,Home,72,64,72.1,62,75.9,0,150,0,195,1.5,73.7,62,1,4,174,8470,1745,101961,78.3,0,
2026-03-07,20:15:00,auto,compressorCoolOff,hold,Home,72,64,72.2,64,75.9,0,150,0,150,1.2,73.4,64,1,4,173,8294,1737,101960,78.2,0,
2026-03-07,20:20:00,auto,compressorCoolStage1On,hold,Home,72,64,71.9,63,75.9,0,150,0,195,1.4,73.3,63,1,4,175,8693,1758,101964,78.1,0,
2026-03-07,20:25:00,auto,compressorCoolOff,hold,Home,72,64,72.1,63,75.9,0,150,0,150,1.4,73.5,63,1,4,170,7828,1712,101968,77.8,0,
2026-03-07,20:30:00,auto,compressorCoolStage1On,hold,Home,72,64,72.1,63,75.7,0,195,0,240,1.4,73.5,63,1,4,168,7409,1688,101968,77.7,0,
2026-03-07,20:35:00,auto,compressorCoolOff,hold,Home,72,64,72.2,65,75.7,0,105,0,105,1.2,73.4,65,0,4,164,6775,1648,101967,77.5,0,
2026-03-07,20:40:00,auto,compressorCoolStage1On,hold,Home,72,64,72.2,64,75.7,0,240,0,285,1.2,73.4,64,0,4,161,6348,1620,101973,77.5,0,
2026-03-07,20:45:00,auto,compressorCoolOff,hold,Home,72,64,72.2,64,75.7,0,60,0,60,1.1,73.3,64,0,4,161,6357,1620,101978,77.4,0,
2026-03-07,20:50:00,auto,compressorCoolStage1On,hold,Home,72,64,72,64,75.7,0,255,0,300,1.2,73.3,64,0,4,159,6070,1600,101986,77.4,0,
2026-03-07,20:55:00,auto,compressorCoolOff,hold,Home,72,64,72,64,75.7,0,45,0,45,1,73.1,64,0,4,158,5953,1591,101989,77.3,0,
2026-03-07,21:00:00,auto,compressorCoolStage1On,hold,Home,72,64,72,64,75.5,0,255,0,300,1,73.1,64,1,4,155,5566,1562,101991,77.3,0,
2026-03-07,21:05:00,auto,compressorCoolOff,hold,Home,72,64,71.7,64,75.5,0,0,0,0,1,72.7,64,1,4,154,5416,1550,101991,77.2,0,
2026-03-07,21:10:00,auto,compressorCoolOff,hold,Home,72,64,71.8,65,75.5,0,15,0,15,1,72.8,65,1,4,151,5026,1517,101989,77.2,0,
2026-03-07,21:15:00,auto,compressorCoolStage1On,hold,Home,72,64,72.1,65,75.5,0,300,0,300,1,73.1,65,1,4,148,4712,1488,101990,77.2,0,
2026-03-07,21:20:00,auto,compressorCoolStage1On,hold,Home,72,64,72,64,75.5,0,195,0,240,1,73,64,0,4,146,4539,1472,101990,77.2,0,
2026-03-07,21:25:00,auto,compressorCoolOff,hold,Home,72,64,71.6,65,75.5,0,0,0,0,0.9,72.6,65,1,4,145,4430,1461,101990,77.2,0,
2026-03-07,21:30:00,auto,compressorCoolOff,hold,Home,72,64,71.9,67,75.5,0,195,0,195,0.8,72.8,67,1,4,140,3931,1408,101992,77.2,0,
